t_s,R_m,U_m_s,T_g_K,p_g_pa,p_inf_pa,delta_T_m,Q_out_W
4.33324e-05,1.57595e-05,2.83346,284.512,6708.65,-11713.3,1.12838e-05,-6.21223e-05
4.33424e-05,1.57878e-05,2.83084,284.56,6673.75,-11301.6,1.12838e-05,-6.19962e-05
4.33524e-05,1.58161e-05,2.82797,284.609,6639.13,-10885.4,1.12838e-05,-6.18648e-05
4.33624e-05,1.58444e-05,2.82484,284.658,6604.81,-10464.8,1.12838e-05,-6.17279e-05
4.33724e-05,1.58726e-05,2.82145,284.708,6570.77,-10039.8,1.12838e-05,-6.15858e-05
4.33824e-05,1.59008e-05,2.8178,284.758,6537.03,-9610.44,1.12838e-05,-6.14383e-05
4.33924e-05,1.5929e-05,2.81389,284.808,6503.57,-9176.66,1.12838e-05,-6.12856e-05
4.34024e-05,1.59571e-05,2.80973,284.859,6470.4,-8738.52,1.12838e-05,-6.11277e-05
4.34124e-05,1.59852e-05,2.8053,284.91,6437.53,-8296.03,1.12838e-05,-6.09645e-05
4.34224e-05,1.60132e-05,2.80061,284.962,6404.94,-7849.22,1.12838e-05,-6.07962e-05
4.34324e-05,1.60412e-05,2.79566,285.014,6372.63,-7398.09,1.12838e-05,-6.06228e-05
4.34424e-05,1.60691e-05,2.79046,285.066,6340.62,-6942.68,1.12838e-05,-6.04442e-05
4.34524e-05,1.6097e-05,2.78499,285.118,6308.89,-6482.98,1.12838e-05,-6.02606e-05
4.34624e-05,1.61248e-05,2.77925,285.171,6277.46,-6019.04,1.12838e-05,-6.0072e-05
4.34724e-05,1.61526e-05,2.77326,285.224,6246.3,-5550.85,1.12838e-05,-5.98784e-05
4.34824e-05,1.61803e-05,2.76701,285.277,6215.44,-5078.45,1.12838e-05,-5.96797e-05
4.34924e-05,1.62079e-05,2.76049,285.331,6184.86,-4601.84,1.12838e-05,-5.94762e-05
4.35024e-05,1.62355e-05,2.75371,285.385,6154.56,-4121.06,1.12838e-05,-5.92677e-05
4.35124e-05,1.6263e-05,2.74666,285.439,6124.55,-3636.11,1.12838e-05,-5.90544e-05
4.35224e-05,1.62904e-05,2.73936,285.493,6094.82,-3147.02,1.12838e-05,-5.88362e-05
4.35324e-05,1.63178e-05,2.73179,285.548,6065.38,-2653.8,1.12838e-05,-5.86132e-05
4.35424e-05,1.63451e-05,2.72395,285.603,6036.22,-2156.48,1.12838e-05,-5.83853e-05
4.35524e-05,1.63723e-05,2.71586,285.658,6007.34,-1655.07,1.12838e-05,-5.81528e-05
4.35624e-05,1.63994e-05,2.70749,285.713,5978.74,-1149.6,1.12838e-05,-5.79155e-05
4.35724e-05,1.64264e-05,2.69887,285.768,5950.43,-640.078,1.12838e-05,-5.76735e-05
4.35824e-05,1.64534e-05,2.68997,285.824,5922.4,-126.534,1.12838e-05,-5.74268e-05
4.35924e-05,1.64802e-05,2.68081,285.88,5894.64,391.015,1.12838e-05,-5.71755e-05
4.36024e-05,1.6507e-05,2.67139,285.936,5867.17,912.549,1.12838e-05,-5.69195e-05
4.36124e-05,1.65336e-05,2.6617,285.992,5839.97,1438.05,1.12838e-05,-5.6659e-05
4.36224e-05,1.65602e-05,2.65174,286.048,5813.05,1967.49,1.12838e-05,-5.63938e-05
4.36324e-05,1.65867e-05,2.64152,286.105,5786.41,2500.85,1.12838e-05,-5.61242e-05
4.36424e-05,1.6613e-05,2.63103,286.161,5760.05,3038.12,1.12838e-05,-5.585e-05
4.36524e-05,1.66393e-05,2.62027,286.218,5733.96,3579.26,1.12838e-05,-5.55713e-05
4.36624e-05,1.66654e-05,2.60925,286.275,5708.15,4124.27,1.12838e-05,-5.52882e-05
4.36724e-05,1.66915e-05,2.59796,286.332,5682.61,4673.11,1.12838e-05,-5.50006e-05
4.36824e-05,1.67174e-05,2.58639,286.389,5657.35,5225.76,1.12838e-05,-5.47086e-05
4.36924e-05,1.67432e-05,2.57456,286.447,5632.36,5782.22,1.12838e-05,-5.44121e-05
4.37024e-05,1.67689e-05,2.56246,286.504,5607.64,6342.44,1.12838e-05,-5.41113e-05
4.37124e-05,1.67944e-05,2.5501,286.562,5583.19,6906.41,1.12838e-05,-5.38062e-05
4.37224e-05,1.68199e-05,2.53746,286.619,5559.02,7474.11,1.12838e-05,-5.34967e-05
4.37324e-05,1.68452e-05,2.52455,286.677,5535.11,8045.52,1.12838e-05,-5.31828e-05
4.37424e-05,1.68704e-05,2.51137,286.735,5511.48,8620.6,1.12838e-05,-5.28647e-05
4.37524e-05,1.68954e-05,2.49791,286.793,5488.11,9199.35,1.12838e-05,-5.25423e-05
4.37624e-05,1.69203e-05,2.48419,286.851,5465.01,9781.73,1.12838e-05,-5.22156e-05
4.37724e-05,1.69451e-05,2.4702,286.909,5442.19,10367.7,1.12838e-05,-5.18847e-05
4.37824e-05,1.69697e-05,2.45593,286.968,5419.62,10957.3,1.12838e-05,-5.15495e-05
4.37924e-05,1.69942e-05,2.44139,287.026,5397.33,11550.5,1.12838e-05,-5.12102e-05
4.38024e-05,1.70186e-05,2.42657,287.085,5375.3,12147.2,1.12838e-05,-5.08666e-05
4.38124e-05,1.70428e-05,2.41148,287.143,5353.53,12747.4,1.12838e-05,-5.05188e-05
4.38224e-05,1.70668e-05,2.39612,287.202,5332.03,13351.1,1.12838e-05,-5.01669e-05
4.38324e-05,1.70907e-05,2.38048,287.261,5310.79,13958.3,1.12838e-05,-4.98108e-05
4.38424e-05,1.71144e-05,2.36457,287.319,5289.82,14569,1.12838e-05,-4.94505e-05
4.38524e-05,1.7138e-05,2.34838,287.378,5269.11,15183,1.12838e-05,-4.90861e-05
4.38624e-05,1.71614e-05,2.33191,287.437,5248.66,15800.5,1.12838e-05,-4.87176e-05
4.38724e-05,1.71846e-05,2.31517,287.496,5228.47,16421.3,1.12838e-05,-4.8345e-05
4.38824e-05,1.72077e-05,2.29815,287.555,5208.54,17045.5,1.12838e-05,-4.79682e-05
4.38924e-05,1.72306e-05,2.28085,287.614,5188.87,17673,1.12838e-05,-4.75874e-05
4.39024e-05,1.72533e-05,2.26327,287.674,5169.46,18303.9,1.12838e-05,-4.72024e-05
4.39124e-05,1.72758e-05,2.24541,287.733,5150.31,18938,1.12838e-05,-4.68134e-05
4.39224e-05,1.72982e-05,2.22727,287.792,5131.42,19575.3,1.12838e-05,-4.64203e-05
4.39324e-05,1.73204e-05,2.20885,287.852,5112.79,20215.9,1.12838e-05,-4.60231e-05
4.39424e-05,1.73424e-05,2.19015,287.911,5094.41,20859.7,1.12838e-05,-4.56218e-05
4.39524e-05,1.73642e-05,2.17116,287.971,5076.29,21506.6,1.12838e-05,-4.52165e-05
4.39624e-05,1.73858e-05,2.15189,288.03,5058.43,22156.8,1.12838e-05,-4.48071e-05
4.39724e-05,1.74072e-05,2.13234,288.09,5040.82,22810,1.12838e-05,-4.43936e-05
4.39824e-05,1.74284e-05,2.11251,288.15,5023.47,23466.3,1.12838e-05,-4.3976e-05
4.39924e-05,1.74495e-05,2.09238,288.21,5006.37,24125.7,1.12838e-05,-4.35544e-05
4.40024e-05,1.74703e-05,2.07198,288.27,4989.53,24788.2,1.12838e-05,-4.31287e-05
4.40124e-05,1.74909e-05,2.05128,288.33,4972.94,25453.7,1.12838e-05,-4.2699e-05
4.40224e-05,1.75113e-05,2.0303,288.39,4956.61,26122.2,1.12838e-05,-4.22651e-05
4.40324e-05,1.75315e-05,2.00902,288.45,4940.53,26793.6,1.12838e-05,-4.18272e-05
4.40424e-05,1.75515e-05,1.98746,288.51,4924.7,27468,1.12838e-05,-4.13852e-05
4.40524e-05,1.75713e-05,1.96561,288.571,4909.12,28145.3,1.12838e-05,-4.09391e-05
4.40624e-05,1.75908e-05,1.94346,288.631,4893.8,28825.5,1.12838e-05,-4.0489e-05
4.40724e-05,1.76101e-05,1.92102,288.692,4878.73,29508.5,1.12838e-05,-4.00347e-05
4.40824e-05,1.76292e-05,1.89829,288.752,4863.92,30194.4,1.12838e-05,-3.95763e-05
4.40924e-05,1.76481e-05,1.87527,288.813,4849.35,30883.1,1.12838e-05,-3.91137e-05
4.41024e-05,1.76667e-05,1.85194,288.874,4835.04,31574.6,1.12838e-05,-3.86471e-05
4.41124e-05,1.76851e-05,1.82833,288.935,4820.98,32268.8,1.12838e-05,-3.81763e-05
4.41224e-05,1.77033e-05,1.80441,288.995,4807.17,32965.8,1.12838e-05,-3.77013e-05
4.41324e-05,1.77212e-05,1.78019,289.057,4793.61,33665.4,1.12838e-05,-3.72221e-05
4.41424e-05,1.77389e-05,1.75567,289.118,4780.3,34367.8,1.12838e-05,-3.67388e-05
4.41524e-05,1.77563e-05,1.73086,289.179,4767.25,35072.7,1.12838e-05,-3.62513e-05
4.41624e-05,1.77735e-05,1.70573,289.241,4754.44,35780.3,1.12838e-05,-3.57595e-05
4.41724e-05,1.77904e-05,1.68031,289.302,4741.89,36490.5,1.12838e-05,-3.52635e-05
4.41824e-05,1.78071e-05,1.65458,289.364,4729.59,37203.2,1.12838e-05,-3.47632e-05
4.41924e-05,1.78235e-05,1.62854,289.426,4717.54,37918.5,1.12838e-05,-3.42587e-05
4.42024e-05,1.78397e-05,1.6022,289.488,4705.74,38636.2,1.12838e-05,-3.37498e-05
4.42124e-05,1.78556e-05,1.57554,289.55,4694.2,39356.5,1.12838e-05,-3.32367e-05
4.42224e-05,1.78712e-05,1.54857,289.612,4682.91,40079.2,1.12838e-05,-3.27191e-05
4.42324e-05,1.78865e-05,1.5213,289.674,4671.87,40804.3,1.12838e-05,-3.21972e-05
4.42424e-05,1.79016e-05,1.4937,289.737,4661.08,41531.8,1.12838e-05,-3.16709e-05
4.42524e-05,1.79164e-05,1.4658,289.8,4650.55,42261.6,1.12838e-05,-3.11402e-05
4.42624e-05,1.79309e-05,1.43757,289.863,4640.27,42993.8,1.12838e-05,-3.0605e-05
4.42724e-05,1.79452e-05,1.40903,289.926,4630.24,43728.3,1.12838e-05,-3.00653e-05
4.42824e-05,1.79591e-05,1.38016,289.989,4620.47,44465.1,1.12838e-05,-2.95211e-05
4.42924e-05,1.79728e-05,1.35098,290.052,4610.96,45204.1,1.12838e-05,-2.89723e-05
4.43024e-05,1.79861e-05,1.32147,290.116,4601.7,45945.3,1.12838e-05,-2.8419e-05
4.43124e-05,1.79992e-05,1.29163,290.18,4592.69,46688.7,1.12838e-05,-2.7861e-05
4.43224e-05,1.8012e-05,1.26147,290.244,4583.95,47434.3,1.12838e-05,-2.72984e-05
4.43324e-05,1.80244e-05,1.23098,290.308,4575.46,48182,1.12838e-05,-2.6731e-05
4.43424e-05,1.80366e-05,1.20015,290.373,4567.23,48931.8,1.12838e-05,-2.61589e-05
4.43524e-05,1.80484e-05,1.169,290.438,4559.26,49683.6,1.12838e-05,-2.55821e-05
4.43624e-05,1.806e-05,1.13751,290.503,4551.55,50437.5,1.12838e-05,-2.50004e-05
4.43724e-05,1.80712e-05,1.10568,290.568,4544.1,51193.5,1.12838e-05,-2.44138e-05
4.43824e-05,1.80821e-05,1.07351,290.634,4536.92,51951.3,1.12838e-05,-2.38224e-05
4.43924e-05,1.80926e-05,1.041,290.7,4529.99,52711.2,1.12838e-05,-2.32259e-05
4.44024e-05,1.81029e-05,1.00814,290.766,4523.34,53472.9,1.12838e-05,-2.26245e-05
4.44124e-05,1.81128e-05,0.974943,290.832,4516.94,54236.6,1.12838e-05,-2.20179e-05
4.44224e-05,1.81224e-05,0.941395,290.899,4510.82,55002.1,1.12838e-05,-2.14063e-05
4.44324e-05,1.81316e-05,0.907495,290.966,4504.96,55769.4,1.12838e-05,-2.07895e-05
4.44424e-05,1.81405e-05,0.873242,291.033,4499.37,56538.6,1.12838e-05,-2.01675e-05
4.44524e-05,1.81491e-05,0.838633,291.101,4494.05,57309.5,1.12838e-05,-1.95402e-05
4.44624e-05,1.81573e-05,0.803666,291.169,4489.01,58082.1,1.12838e-05,-1.89075e-05
4.44724e-05,1.81652e-05,0.768338,291.238,4484.24,58856.4,1.12838e-05,-1.82694e-05
4.44824e-05,1.81727e-05,0.732645,291.307,4479.74,59632.5,1.12838e-05,-1.76259e-05
4.44924e-05,1.81798e-05,0.696587,291.376,4475.53,60410.1,1.12838e-05,-1.69768e-05
4.45024e-05,1.81866e-05,0.660158,291.446,4471.59,61189.4,1.12838e-05,-1.63221e-05
4.45124e-05,1.8193e-05,0.623358,291.516,4467.93,61970.3,1.12838e-05,-1.56618e-05
4.45224e-05,1.81991e-05,0.586182,291.586,4464.56,62752.7,1.12838e-05,-1.49957e-05
4.45324e-05,1.82047e-05,0.548628,291.657,4461.47,63536.6,1.12838e-05,-1.43238e-05
4.45424e-05,1.821e-05,0.510692,291.729,4458.67,64322.1,1.12838e-05,-1.3646e-05
4.45524e-05,1.8215e-05,0.472371,291.801,4456.16,65109,1.12838e-05,-1.29622e-05
4.45624e-05,1.82195e-05,0.433663,291.873,4453.94,65897.3,1.12838e-05,-1.22724e-05
4.45724e-05,1.82236e-05,0.394563,291.946,4452.02,66687,1.12838e-05,-1.15765e-05
4.45824e-05,1.82274e-05,0.355068,292.02,4450.4,67478.1,1.12838e-05,-1.08743e-05
4.45924e-05,1.82307e-05,0.315175,292.094,4449.07,68270.5,1.12838e-05,-1.01658e-05
4.46024e-05,1.82337e-05,0.27488,292.168,4448.05,69064.3,1.12838e-05,-9.45094e-06
4.46124e-05,1.82362e-05,0.234179,292.243,4447.33,69859.3,1.12838e-05,-8.72958e-06
4.46224e-05,1.82384e-05,0.193069,292.319,4446.92,70655.5,1.12838e-05,-8.00163e-06
4.46324e-05,1.82401e-05,0.151545,292.396,4446.82,71453,1.12838e-05,-7.267e-06
4.46424e-05,1.82414e-05,0.109603,292.473,4447.04,72251.6,1.12838e-05,-6.52558e-06
4.46524e-05,1.82423e-05,0.0672399,292.55,4447.57,73051.4,1.12838e-05,-5.77728e-06
4.46624e-05,1.82427e-05,0.024451,292.629,4448.43,73852.3,1.12838e-05,-5.02199e-06
4.46724e-05,1.82428e-05,-0.0187682,292.708,4449.61,74654.3,1.12838e-05,-4.25959e-06
4.46824e-05,1.82424e-05,-0.0624219,292.788,4451.12,75457.4,1.12838e-05,-3.48998e-06
4.46924e-05,1.82415e-05,-0.106515,292.868,4452.96,76261.4,1.12838e-05,-2.71304e-06
4.47024e-05,1.82402e-05,-0.151051,292.95,4455.14,77066.5,1.12838e-05,-1.92864e-06
4.47124e-05,1.82385e-05,-0.196037,293.032,4457.66,77872.5,1.12838e-05,-1.13667e-06
4.47224e-05,1.82363e-05,-0.241476,293.115,4460.53,78679.4,1.12838e-05,-3.37004e-07
4.47324e-05,1.82337e-05,-0.287373,293.199,4463.75,79487.2,1.12838e-05,4.70492e-07
4.47424e-05,1.82306e-05,-0.333734,293.284,4467.32,80295.9,1.12838e-05,1.28595e-06
4.47524e-05,1.8227e-05,-0.380564,293.369,4471.25,81105.5,1.12838e-05,2.10951e-06
4.47624e-05,1.82229e-05,-0.427869,293.456,4475.55,81915.8,1.12838e-05,2.94131e-06
4.47724e-05,1.82184e-05,-0.475654,293.543,4480.22,82726.9,1.12838e-05,3.78149e-06
4.47824e-05,1.82134e-05,-0.523925,293.632,4485.26,83538.7,1.12838e-05,4.6302e-06
4.47924e-05,1.82079e-05,-0.572687,293.722,4490.68,84351.2,1.12838e-05,5.48761e-06
4.48024e-05,1.8202e-05,-0.621947,293.812,4496.49,85164.4,1.12838e-05,6.35386e-06
4.48124e-05,1.81955e-05,-0.671711,293.904,4502.7,85978.2,1.12838e-05,7.22911e-06
4.48224e-05,1.81885e-05,-0.721986,293.997,4509.3,86792.7,1.12838e-05,8.11354e-06
4.48324e-05,1.81811e-05,-0.772778,294.091,4516.3,87607.7,1.12838e-05,9.00731e-06
4.48424e-05,1.81731e-05,-0.824093,294.186,4523.73,88423.2,1.12838e-05,9.91061e-06
4.48524e-05,1.81646e-05,-0.875938,294.283,4531.57,89239.3,1.12838e-05,1.08236e-05
4.48624e-05,1.81556e-05,-0.928322,294.381,4539.83,90055.8,1.12838e-05,1.17465e-05
4.48724e-05,1.8146e-05,-0.98125,294.48,4548.53,90872.8,1.12838e-05,1.26795e-05
4.48824e-05,1.81359e-05,-1.03473,294.58,4557.68,91690.2,1.12838e-05,1.36227e-05
4.48924e-05,1.81253e-05,-1.08877,294.682,4567.27,92508,1.12838e-05,1.45764e-05
4.49024e-05,1.81142e-05,-1.14338,294.786,4577.32,93326.1,1.12838e-05,1.55409e-05
4.49124e-05,1.81024e-05,-1.19857,294.891,4587.84,94144.5,1.12838e-05,1.65162e-05
4.49224e-05,1.80902e-05,-1.25434,294.997,4598.84,94963.3,1.12838e-05,1.75027e-05
4.49324e-05,1.80774e-05,-1.3107,295.105,4610.32,95782.2,1.12838e-05,1.85005e-05
4.49424e-05,1.8064e-05,-1.36767,295.215,4622.3,96601.4,1.12838e-05,1.95099e-05
4.49524e-05,1.805e-05,-1.42525,295.326,4634.79,97420.8,1.12838e-05,2.05312e-05
4.49624e-05,1.80355e-05,-1.48345,295.44,4647.79,98240.3,1.12838e-05,2.15645e-05
4.49724e-05,1.80203e-05,-1.54228,295.555,4661.32,99060,1.12838e-05,2.26102e-05
4.49824e-05,1.80046e-05,-1.60175,295.672,4675.39,99879.7,1.12838e-05,2.36685e-05
4.49924e-05,1.79883e-05,-1.66187,295.791,4690.01,100700,1.12838e-05,2.47397e-05
4.50024e-05,1.79714e-05,-1.72265,295.911,4705.2,101519,1.12838e-05,2.58241e-05
4.50124e-05,1.79538e-05,-1.7841,296.034,4720.96,102339,1.12838e-05,2.69219e-05
4.50224e-05,1.79357e-05,-1.84624,296.16,4737.31,103159,1.12838e-05,2.80335e-05
4.50324e-05,1.79169e-05,-1.90907,296.287,4754.26,103979,1.12838e-05,2.91591e-05
4.50424e-05,1.78975e-05,-1.97262,296.417,4771.83,104798,1.12838e-05,3.02992e-05
4.50524e-05,1.78775e-05,-2.03688,296.549,4790.04,105618,1.12838e-05,3.14539e-05
4.50624e-05,1.78568e-05,-2.10187,296.683,4808.89,106437,1.12838e-05,3.26237e-05
4.50724e-05,1.78354e-05,-2.1676,296.821,4828.41,107256,1.12838e-05,3.38089e-05
4.50824e-05,1.78134e-05,-2.2341,296.96,4848.61,108075,1.12838e-05,3.50099e-05
4.50924e-05,1.77907e-05,-2.30137,297.103,4869.51,108894,1.12838e-05,3.6227e-05
4.51024e-05,1.77674e-05,-2.36943,297.248,4891.13,109712,1.12838e-05,3.74606e-05
4.51124e-05,1.77433e-05,-2.43828,297.397,4913.49,110530,1.12838e-05,3.87111e-05
4.51224e-05,1.77186e-05,-2.50796,297.548,4936.6,111347,1.12838e-05,3.9979e-05
4.51324e-05,1.76932e-05,-2.57847,297.702,4960.49,112165,1.12838e-05,4.12646e-05
4.51424e-05,1.7667e-05,-2.64983,297.86,4985.18,112981,1.12838e-05,4.25685e-05
4.51524e-05,1.76402e-05,-2.72205,298.021,5010.7,113798,1.12838e-05,4.38909e-05
4.51624e-05,1.76126e-05,-2.79516,298.186,5037.06,114614,1.12838e-05,4.52325e-05
4.51724e-05,1.75843e-05,-2.86917,298.354,5064.3,115429,1.12838e-05,4.65937e-05
4.51824e-05,1.75552e-05,-2.9441,298.526,5092.43,116244,1.12838e-05,4.7975e-05
4.51924e-05,1.75254e-05,-3.01998,298.702,5121.48,117058,1.12838e-05,4.9377e-05
4.52024e-05,1.74948e-05,-3.09681,298.882,5151.49,117871,1.12838e-05,5.08001e-05
4.52124e-05,1.74634e-05,-3.17463,299.066,5182.48,118684,1.12838e-05,5.22449e-05
4.52224e-05,1.74313e-05,-3.25344,299.255,5214.49,119496,1.12838e-05,5.3712e-05
4.52324e-05,1.73984e-05,-3.33329,299.448,5247.54,120308,1.12838e-05,5.52019e-05
4.52424e-05,1.73646e-05,-3.41418,299.646,5281.67,121119,1.12838e-05,5.67154e-05
4.52524e-05,1.73301e-05,-3.49614,299.849,5316.92,121929,1.12838e-05,5.82531e-05
4.52624e-05,1.72947e-05,-3.5792,300.057,5353.33,122738,1.12838e-05,5.98155e-05
4.52724e-05,1.72585e-05,-3.66339,300.27,5390.92,123546,1.12838e-05,6.14035e-05
4.52824e-05,1.72214e-05,-3.74872,300.488,5429.75,124353,1.12838e-05,6.30176e-05
4.52924e-05,1.71835e-05,-3.83523,300.713,5469.86,125160,1.12838e-05,6.46587e-05
4.53024e-05,1.71447e-05,-3.92295,300.943,5511.29,125965,1.12838e-05,6.63276e-05
4.53124e-05,1.71051e-05,-4.01191,301.18,5554.09,126770,1.12838e-05,6.80249e-05
4.53224e-05,1.70645e-05,-4.10213,301.423,5598.31,127574,1.12838e-05,6.97516e-05
4.53324e-05,1.7023e-05,-4.19366,301.672,5644.01,128376,1.12838e-05,7.15085e-05
4.53424e-05,1.69806e-05,-4.28652,301.929,5691.23,129178,1.12838e-05,7.32964e-05
4.53524e-05,1.69373e-05,-4.38075,302.193,5740.04,129978,1.12838e-05,7.51165e-05
4.53624e-05,1.6893e-05,-4.47638,302.465,5790.51,130777,1.12838e-05,7.69694e-05
4.53724e-05,1.68477e-05,-4.57346,302.745,5842.69,131575,1.12838e-05,7.88564e-05
4.53824e-05,1.68015e-05,-4.67202,303.033,5896.65,132372,1.12838e-05,8.07785e-05
4.53924e-05,1.67543e-05,-4.77211,303.329,5952.47,133168,1.12838e-05,8.27366e-05
4.54024e-05,1.67061e-05,-4.87377,303.635,6010.23,133962,1.12838e-05,8.4732e-05
4.54124e-05,1.66568e-05,-4.97704,303.95,6070,134755,1.12838e-05,8.67659e-05
4.54224e-05,1.66065e-05,-5.08198,304.276,6131.87,135547,1.12838e-05,8.88394e-05
4.54324e-05,1.65552e-05,-5.18862,304.611,6195.93,136338,1.12838e-05,9.09538e-05
4.54424e-05,1.65027e-05,-5.29703,304.958,6262.29,137127,1.12838e-05,9.31105e-05
4.54524e-05,1.64492e-05,-5.40725,305.315,6331.03,137914,1.12838e-05,9.53109e-05
4.54624e-05,1.63946e-05,-5.51935,305.685,6402.28,138701,1.12838e-05,9.75564e-05
4.54724e-05,1.63388e-05,-5.63338,306.067,6476.14,139485,1.12838e-05,9.98486e-05
4.54824e-05,1.62819e-05,-5.7494,306.463,6552.75,140269,1.12838e-05,0.000102189
4.54924e-05,1.62238e-05,-5.86748,306.872,6632.22,141050,1.12838e-05,0.000104579
4.55024e-05,1.61646e-05,-5.98769,307.295,6714.71,141830,1.12838e-05,0.000107021
4.55124e-05,1.61041e-05,-6.1101,307.734,6800.35,142609,1.12838e-05,0.000109516
4.55224e-05,1.60424e-05,-6.23478,308.189,6889.31,143386,1.12838e-05,0.000112067
4.55324e-05,1.59794e-05,-6.36181,308.66,6981.76,144161,1.12838e-05,0.000114675
4.55424e-05,1.59151e-05,-6.49128,309.149,7077.88,144934,1.12838e-05,0.000117342
4.55524e-05,1.58495e-05,-6.62328,309.657,7177.86,145706,1.12838e-05,0.000120071
4.55624e-05,1.57826e-05,-6.75789,310.185,7281.92,146476,1.12838e-05,0.000122863
4.55724e-05,1.57144e-05,-6.89521,310.733,7390.27,147245,1.12838e-05,0.000125722
4.55824e-05,1.56447e-05,-7.03535,311.303,7503.15,148011,1.12838e-05,0.00012865
4.55924e-05,1.55737e-05,-7.17841,311.896,7620.83,148776,1.12838e-05,0.000131649
4.56024e-05,1.55011e-05,-7.32452,312.513,7743.59,149539,1.12838e-05,0.000134722
4.56124e-05,1.54272e-05,-7.47378,313.157,7871.71,150299,1.12838e-05,0.000137872
4.56224e-05,1.53517e-05,-7.62633,313.827,8005.53,151058,1.12838e-05,0.000141102
4.56324e-05,1.52746e-05,-7.78231,314.527,8145.39,151815,1.12838e-05,0.000144415
4.56424e-05,1.5196e-05,-7.94186,315.257,8291.68,152570,1.12838e-05,0.000147815
4.56524e-05,1.51158e-05,-8.10513,316.02,8444.81,153323,1.12838e-05,0.000151306
4.56624e-05,1.50339e-05,-8.27229,316.818,8605.22,154074,1.12838e-05,0.00015489
4.56724e-05,1.49503e-05,-8.4435,317.652,8773.39,154823,1.12838e-05,0.000158572
4.56824e-05,1.4865e-05,-8.61896,318.525,8949.86,155570,1.12838e-05,0.000162357
4.56924e-05,1.47779e-05,-8.79887,319.441,9135.19,156314,1.12838e-05,0.000166248
4.57024e-05,1.4689e-05,-8.98342,320.401,9330.04,157056,1.12838e-05,0.00017025
4.57124e-05,1.45982e-05,-9.17286,321.408,9535.07,157797,1.12835e-05,0.000174374
4.57224e-05,1.45055e-05,-9.36741,322.446,9750.43,158535,1.11302e-05,0.000180948
4.57324e-05,1.44109e-05,-9.56735,323.498,9976.31,159270,1.09773e-05,0.000187585
4.57424e-05,1.43142e-05,-9.77294,324.569,10213.6,160004,1.08247e-05,0.000194306
4.57524e-05,1.42154e-05,-9.98449,325.662,10463.1,160735,1.06724e-05,0.000201133
4.57624e-05,1.41145e-05,-10.2023,326.783,10726,161463,1.05203e-05,0.000208087
4.57724e-05,1.40113e-05,-10.4268,327.935,11003.3,162190,1.03683e-05,0.000215192
4.57824e-05,1.39059e-05,-10.6582,329.124,11296.2,162914,1.02165e-05,0.00022247
4.57924e-05,1.37981e-05,-10.8971,330.355,11606.2,163635,1.00647e-05,0.000229943
4.58024e-05,1.36879e-05,-11.1439,331.632,11934.8,164354,9.9128e-06,0.000237637
4.58124e-05,1.35752e-05,-11.3989,332.96,12283.5,165071,9.76083e-06,0.000245577
4.58224e-05,1.34599e-05,-11.6628,334.347,12654.4,165785,9.60869e-06,0.000253789
4.58324e-05,1.33419e-05,-11.9362,335.798,13049.5,166497,9.45631e-06,0.000262301
4.58424e-05,1.32212e-05,-12.2196,337.32,13471.2,167206,9.30362e-06,0.000271143
4.58524e-05,1.30975e-05,-12.5137,338.92,13922.1,167912,9.15054e-06,0.000280347
4.58624e-05,1.29709e-05,-12.8193,340.607,14405.3,168616,8.997e-06,0.000289949
4.58724e-05,1.28411e-05,-13.1372,342.389,14924.2,169317,8.84291e-06,0.000299984
4.58824e-05,1.27081e-05,-13.4683,344.276,15482.6,170015,8.68818e-06,0.000310494
4.58924e-05,1.25717e-05,-13.8136,346.279,16085.2,170711,8.53273e-06,0.000321524
4.59024e-05,1.24317e-05,-14.1743,348.411,16736.9,171404,8.37647e-06,0.000333124
4.59124e-05,1.22881e-05,-14.5515,350.685,17443.8,172094,8.21928e-06,0.000345347
4.59224e-05,1.21407e-05,-14.9467,353.118,18212.7,172781,8.06107e-06,0.000358255
4.59324e-05,1.19891e-05,-15.3615,355.726,19051.7,173466,7.90172e-06,0.000371915
4.59424e-05,1.18333e-05,-15.7976,358.53,19970.3,174147,7.74111e-06,0.000386404
4.59524e-05,1.16731e-05,-16.257,361.554,20979.7,174826,7.5791e-06,0.000401809
4.59624e-05,1.15081e-05,-16.742,364.824,22093.1,175502,7.41556e-06,0.000418226
4.59724e-05,1.13382e-05,-17.2551,368.372,23326.3,176175,7.25033e-06,0.000435768
4.59824e-05,1.11629e-05,-17.7993,372.234,24698.6,176845,7.08325e-06,0.000454562
4.59924e-05,1.09821e-05,-18.378,376.452,26233.1,177512,6.91413e-06,0.000474757
4.60024e-05,1.07952e-05,-18.9952,381.079,27958.4,178176,6.74278e-06,0.000496524
4.60124e-05,1.0602e-05,-19.6555,386.174,29909.8,178837,6.56896e-06,0.000520064
4.60224e-05,1.0402e-05,-20.3644,391.809,32131.2,179495,6.39244e-06,0.000545612
4.60324e-05,1.01945e-05,-21.1283,398.073,34678.6,180150,6.21293e-06,0.000573449
4.60424e-05,9.97918e-06,-21.9548,405.075,37623.1,180802,6.03014e-06,0.000603909
4.60524e-05,9.75521e-06,-22.8534,412.946,41057.5,181451,5.8437e-06,0.000637396
4.60624e-05,9.52184e-06,-23.8351,421.854,45103.7,182096,5.65323e-06,0.000674404
